,employee,companyAlias,commentId,comment,likes,dislikes,commentDate,uid,comid
30360,278,574c5ade56b6300003009965,581f971f49368600032c7cc4,********************************,2.0,1.0,2016-11-06 20:48:16,18_278,18
30361,117,574c5ade56b6300003009965,581db08ccbf6810003a6acaf,*********************************************************,6.0,2.0,2016-11-05 10:12:01,18_117,18
30363,39,574c5ade56b6300003009965,581cefd52d809b0003d32e57,*****************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************,10.0,1.0,2016-11-04 20:26:38,18_39,18
30364,58,574c5ade56b6300003009965,581cec0d2d809b0003d32e54,************************************************,2.0,1.0,2016-11-04 20:13:21,18_58,18
30370,117,574c5ade56b6300003009965,581c5ce42d809b0003d32db3,***************************************,9.0,2.0,2016-11-04 10:02:57,18_117,18
30372,316,574c5ade56b6300003009965,581b8f8a1a0ef8000308af77,***************************************************************,2.0,3.0,2016-11-03 19:26:23,18_316,18
30375,122,574c5ade56b6300003009965,581b19271a0ef8000308af09,**************************,9.0,0.0,2016-11-03 11:01:00,18_122,18
30377,117,574c5ade56b6300003009965,581ae7751a0ef8000308aedb,***************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************,10.0,0.0,2016-11-03 07:26:52,18_117,18
30378,278,574c5ade56b6300003009965,581ae4901a0ef8000308aed8,**************************************************************************************************************************,9.0,2.0,2016-11-03 07:16:48,18_278,18
30382,49,574c5ade56b6300003009965,581a10732beb8b0003d3ff90,*******************************************************,5.0,0.0,2016-11-02 16:10:54,18_49,18
30384,278,574c5ade56b6300003009965,581991e23f39220003dfbb5e,*******************************************************************************************************************************************************************************************************************************************,15.0,1.0,2016-11-02 07:09:53,18_278,18
30385,117,574c5ade56b6300003009965,581988683f39220003dfbb5b,************************************************,7.0,4.0,2016-11-02 06:31:46,18_117,18
30386,117,574c5ade56b6300003009965,5818814f91e0320003be0e3e,**********************************************************************************************************************,2.0,2.0,2016-11-01 11:48:45,18_117,18
30388,373,574c5ade56b6300003009965,581734732fbaea0003d0e392,**************************************************************************************************************************************************************,10.0,0.0,2016-10-31 12:05:50,18_373,18
30390,195,574c5ade56b6300003009965,5816e7352fbaea0003d0e358,*********************,2.0,0.0,2016-10-31 06:39:14,18_195,18
30391,251,574c5ade56b6300003009965,58150f6594f62200036fc6f4,****************************************************************************************************,3.0,0.0,2016-10-29 21:03:45,18_251,18
30394,290,574c5ade56b6300003009965,58149df9bd1bae00031c0798,******************************************************************************,14.0,0.0,2016-10-29 13:02:16,18_290,18
30397,383,574c5ade56b6300003009965,58132420c3de2c0003be0819,****************************************************************************************************************,23.0,0.0,2016-10-28 10:09:32,18_383,18
30399,266,574c5ade56b6300003009965,58131850c3de2c0003be080f,***********************************************************************************************************************,28.0,0.0,2016-10-28 09:18:54,18_266,18
30401,58,574c5ade56b6300003009965,5813175cc3de2c0003be080b,*********************************************************************,5.0,4.0,2016-10-28 09:15:13,18_58,18
30402,121,574c5ade56b6300003009965,58130f68c3de2c0003be0804,*****************,7.0,0.0,2016-10-28 08:41:51,18_121,18
30403,103,574c5ade56b6300003009965,58130d70c3de2c0003be0801,***********************************************************************,16.0,0.0,2016-10-28 08:33:20,18_103,18
30407,73,574c5ade56b6300003009965,5812f82cc3de2c0003be07e9,*****************************************,16.0,0.0,2016-10-28 07:02:46,18_73,18
30408,251,574c5ade56b6300003009965,5812f3a8c3de2c0003be07e1,******************************************************************************************************************************************************************************************************,27.0,0.0,2016-10-28 06:42:52,18_251,18
30409,278,574c5ade56b6300003009965,5812f114c3de2c0003be07de,****************************************************************************************************************************************************************************************,24.0,0.0,2016-10-28 06:31:35,18_278,18
30410,117,574c5ade56b6300003009965,5812eb35c3de2c0003be07d9,***********************************************************************************************,11.0,0.0,2016-10-28 06:06:38,18_117,18
30411,370,574c5ade56b6300003009965,5812e954c3de2c0003be07d7,******************************************,16.0,0.0,2016-10-28 05:59:04,18_370,18
30413,176,574c5ade56b6300003009965,5812569f5638020003a52da0,*********************,15.0,0.0,2016-10-27 19:33:30,18_176,18
30414,130,574c5ade56b6300003009965,581250395638020003a52d96,************************************************************************************************************,20.0,0.0,2016-10-27 19:05:46,18_130,18
30419,58,574c5ade56b6300003009965,581221685638020003a52d2b,****************************************,8.0,1.0,2016-10-27 15:46:15,18_58,18
30423,373,574c5ade56b6300003009965,5811cdb95638020003a52cf7,*********************************,3.0,0.0,2016-10-27 09:49:21,18_373,18
